0100-01-  WEST EIFEL VOLC FIELD         Germany              50.17  N   6.85  E   600 Maars               Radiocarbon             D7
0404-05-  WALLIS ISLANDS                SW Pacific           13.30  S 176.17  W   143 Shield volcanoes    Holocene                U
0405-01-  TAVEUNI                       Fiji Is-SW Pacific   16.82  S 179.97  W  1241 Shield volcano      Radiocarbon             D7
0405-02-  KORO                          Fiji Is-SW Pacific   17.32  S 179.40  E   522 Cinder cones        Holocene?               ?
0500-01=  ST. ANDREW STRAIT             Admiralty Is-SW Pac   2.38  S 147.35  E   270 Complex volcano     Historical              D2
0500-02-  BALUAN                        Admiralty Is-SW Pac   2.57  S 147.28  E   254 Stratovolcano       Holocene?               U
0500-03-  UNNAMED                       Admiralty Is-SW Pac   3.03  S 147.78  E -1300 Submarine volcano   Hydrophonic             D1
0501-001  BLUP BLUP                     New Guinea-NE of      3.508 S 144.62  E   402 Stratovolcano       Holocene                U
0501-002  KADOVAR                       New Guinea-NE of      3.62  S 144.62  E   365 Stratovolcano       Holocene                U
0501-01=  BAM                           New Guinea-NE of      3.60  S 144.85  E   685 Stratovolcano       Historical              D2
0501-011  BOISA                         New Guinea-NE of      3.994 S 144.963 E   240 Stratovolcano       Holocene?               U
0501-02=  MANAM                         New Guinea-NE of      4.10  S 145.061 E  1807 Stratovolcano       Historical              D1
0501-03=  KARKAR                        New Guinea-NE of      4.649 S 145.964 E  1839 Stratovolcano       Historical              D1
0501-04=  UNNAMED                       New Guinea-NE of      4.311 S 146.256 E -2000 Submarine volcano ? Uncertain               ?
0501-041  YOMBA                         New Guinea-NE of      4.92  S 146.75  E       Unknown             Uncertain               ?
0501-05=  LONG ISLAND                   New Guinea-NE of      5.358 S 147.12  E  1280 Complex volcano     Historical              D1
0501-06=  UMBOI                         New Guinea-NE of      5.589 S 147.875 E  1548 Complex volcano     Holocene                U
0501-07=  RITTER ISLAND                 New Guinea-NE of      5.52  S 148.121 E   140 Stratovolcano       Historical              D1
0501-08=  SAKAR                         New Guinea-NE of      5.414 S 148.094 E   992 Stratovolcano       Holocene?               ?
0502-001  UNNAMED                       New Britain-SW Pac    5.20  S 148.57  E       Submarine volcano ? Uncertain               ?
0502-01=  LANGILA                       New Britain-SW Pac    5.525 S 148.42  E  1330 Complex volcano     Historical              D1
0502-02=  NARAGE                        New Britain-SW Pac    4.55  S 149.125 E   307 Stratovolcano       Pleistocene-Geysers     Q
0502-021  MUNDUA                        New Britain-SW Pac    4.63  S 149.35  E   179 Complex volcano     Holocene                U
0502-03=  GAROVE                        New Britain-SW Pac    4.692 S 149.50  E   368 Stratovolcano       Holocene                U
0502-04=  DAKATAUA                      New Britain-SW Pac    5.056 S 150.108 E   400 Caldera             Anthropology            D3
0502-05=  BOLA                          New Britain-SW Pac    5.15  S 150.03  E  1155 Stratovolcano       Holocene                U
0502-06=  GARUA HARBOUR                 New Britain-SW Pac    5.269 S 150.088 E   565 Volcanic field      Holocene?               ?
0502-07=  GARBUNA GROUP                 New Britain-SW Pac    5.45  S 150.03  E   564 Stratovolcanoes     Holocene                U
0502-071  LOLO                          New Britain-SW Pac    5.47  S 150.50  E   805 Stratovolcano       Holocene?               ?
0502-08=  PAGO                          New Britain-SW Pac    5.58  S 150.52  E   742 Caldera             Historical              D2
0502-09=  WALO                          New Britain-SW Pac    5.53  S 150.90  E    15 Hydrothermal field  Hot Springs             ?
0502-10=  HARGY                         New Britain-SW Pac    5.33  S 151.10  E  1148 Stratovolcano       Radiocarbon             D6
0502-11=  BAMUS                         New Britain-SW Pac    5.20  S 151.23  E  2248 Stratovolcano       Anthropology            D3
0502-12=  ULAWUN                        New Britain-SW Pac    5.05  S 151.33  E  2334 Stratovolcano       Historical              D1
0502-13=  LOLOBAU                       New Britain-SW Pac    4.92  S 151.158 E   858 Caldera             Historical              D2
0502-131  UNNAMED                       New Britain-SW Pac    4.75  S 150.85  E       Submarine volcano ? Uncertain               ?
0502-14=  RABAUL                        New Britain-SW Pac    4.271 S 152.203 E   688 Pyroclastic shield  Historical              D1
0503-00-  DOMA PEAKS                    New Guinea            5.90  S 143.15  E  3568 Stratovolcano       Holocene?               ?
0503-001  CRATER MOUNTAIN               New Guinea            6.58  S 145.08  E  3233 Stratovolcano       Holocene?               ?
0503-002  YELIA                         New Guinea            7.05  S 145.858 E  3384 Stratovolcano       Holocene?               ?
0503-003  KORANGA                       New Guinea            7.33  S 146.708 E       Explosion crater    Holocene                U
0503-004  MADILOGO                      New Guinea            9.20  S 147.57  E   850 Pyroclastic cone    Holocene                U
0503-01=  LAMINGTON                     New Guinea            8.95  S 148.15  E  1680 Stratovolcano       Historical              D2
0503-011  HYDROGRAPHERS RANGE           New Guinea            9.00  S 148.37  E  1915 Stratovolcano       Holocene                U
0503-02=  MUSA RIVER                    New Guinea            9.308 S 148.13  E   808 Hydrothermal field  Hot Springs             ?
0503-021  MANAGLASE PLATEAU             New Guinea            9.08  S 148.33  E  1342 Volcanic field      Anthropology            U
0503-03=  VICTORY                       New Guinea            9.20  S 149.07  E  1925 Stratovolcano       Historical              D2
0503-031  SESSAGARA                     New Guinea            9.48  S 149.13  E   370 Unknown             Holocene                U
0503-04=  WAIOWA                        New Guinea            9.57  S 149.075 E   640 Pyroclastic cone    Historical              D2
0503-041  GOODENOUGH                    D'Entrecasteaux Is    9.48  S 150.35  E   220 Volcanic field      Holocene                U
0503-05=  IAMELELE                      D'Entrecasteaux Is    9.52  S 150.53  E   200 Lava domes          Holocene                U
0503-06=  DAWSON STRAIT GROUP           D'Entrecasteaux Is    9.62  S 150.88  E   500 Volcanic field      Hydration Rind          D6
0504-01=  LIHIR                         New Ireland-SW Pac    3.125 S 152.642 E   700 Volcanic complex    Holocene                ?
0504-02=  AMBITLE                       New Ireland-SW Pac    4.08  S 153.65  E   450 Stratovolcano       Radiocarbon             D7
0505-00-  TORE                          Bougainville-SW Pac   5.83  S 154.93  E  2200 Lava cone           Holocene                U
0505-01=  BALBI                         Bougainville-SW Pac   5.83  S 154.98  E  2715 Stratovolcano       Holocene                U
0505-011  BILLY MITCHELL                Bougainville-SW Pac   6.092 S 155.225 E  1544 Pyroclastic shield  Radiocarbon             D5
0505-02=  BAGANA                        Bougainville-SW Pac   6.14  S 155.195 E  1750 Lava cone           Historical              D1
0505-021  TAKUAN GROUP                  Bougainville-SW Pac   6.442 S 155.608 E  2210 Volcanic complex    Holocene                U
0505-03=  LOLORU                        Bougainville-SW Pac   6.52  S 155.62  E  1887 Pyroclastic shield  Radiocarbon             D7
0505-04=  NONDA                         Solomon Is-SW Pac     7.67  S 156.60  E   760 Stratovolcano       Pleistocene-Fumarolic   Q
0505-05=  SIMBO                         Solomon Is-SW Pac     8.292 S 156.52  E   335 Stratovolcano       Uncertain               ?
0505-052  KANA KEOKI                    Solomon Is-SW Pac     8.75  S 157.03  E  -700 Submarine volcano   Holocene                U
0505-053  COLEMAN SEAMOUNT              Solomon Is-SW Pac     8.83  S 157.17  E       Submarine volcano   Holocene                U
0505-06=  KAVACHI                       Solomon Is-SW Pac     9.02  S 157.95  E   -20 Submarine volcano   Historical              D1
0505-061  UNNAMED                       Solomon Is-SW Pac     8.92  S 158.03  E  -240 Submarine volcano   Holocene                U
0505-062  GALLEGO                       Solomon Is-SW Pac     9.35  S 159.73  E  1000 Volcanic field      Holocene?               ?
0505-07=  SAVO                          Solomon Is-SW Pac     9.13  S 159.82  E   510 Stratovolcano       Historical              D3
0506-01=  TINAKULA                      Santa Cruz Is-SW Pac 10.38  S 165.80  E   851 Stratovolcano       Historical              D1
0507-001  MOTLAV                        Vanuatu-SW Pacific   13.67  S 167.67  E   411 Stratovolcano       Holocene                U
0507-01=  SORETIMEAT                    Vanuatu-SW Pacific   13.80  S 167.47  E   921 Complex volcano     Historical              D1
0507-02=  GAUA                          Vanuatu-SW Pacific   14.27  S 167.50  E   797 Stratovolcano       Historical              D1
0507-021  MERE LAVA                     Vanuatu-SW Pacific   14.45  S 168.05  E  1028 Stratovolcano       Holocene                U
